1, 9.155, 0.175
2, 4.11, 0
3, 3.15, 0
4, 2.9825, 0.0129904
5, 3.04, 0.0173205
6, 3.03, 0
7, 3.14, 0.0866025
8, 4.87, 0.29
9, 6.1325, 1.51032
10, 4.92, 1.40296
